citizen_id,first_name,last_name,gender,birth_date,province,region,total_social_cases,problem_types_list,target_groups_list,channels_used,has_emergency_case,latest_case_date,total_welfare_transactions,total_approved_amount,total_paid_amount,welfare_types_list,latest_payment_date,total_child_grants_managed,total_child_grant_paid,children_count,total_aid_received,is_multi_program_beneficiary
4399706834036,วายุ,เจริญสุข,ชาย,1943-01-05,สุราษฎร์ธานี,ภาคใต้,2,ประสบเหตุฉุกเฉิน; ปัญหาสุขภาพและการดำรงชีพ,ผู้สูงอายุ,สายด่วน พม. 1300; เครือข่ายชุมชน,1,2026-02-14,3,22000.0,14500.0,เงินช่วยเหลือด้านที่อยู่อาศัย; เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2026-02-22,0,0.0,,14500.0,0
4560828573997,ปวีณา,กุลวงศ์,ชาย,1954-12-13,ปราจีนบุรี,ภาคตะวันออก,2,ความรุนแรงในครอบครัว; หนี้สินครัวเรือน,คนพิการ,สายด่วน พม. 1300; หน่วยงานส่งต่อ,1,2026-05-01,3,21000.0,7000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2026-05-17,0,0.0,,7000.0,0
1679964183456,ชนิดา,รุ่งสวัสดิ์,หญิง,2002-07-27,จันทบุรี,ภาคตะวันออก,1,หนี้สินครัวเรือน,เด็กและเยาวชน,ระบบออนไลน์,1,2025-05-01,0,0.0,0.0,,,0,0.0,,0.0,0
1246854237102,ชยพล,ธรรมรักษ์,หญิง,1940-03-02,สมุทรปราการ,ภาคกลาง,2,ความรุนแรงในครอบครัว; ที่อยู่อาศัย,ผู้สูงอายุ,Walk-in; หน่วยงานส่งต่อ,1,2026-07-01,3,19000.0,14500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง; เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2026-07-12,0,0.0,,14500.0,0
4543633079937,เมธาวี,นิลแก้ว,หญิง,1943-12-13,ลพบุรี,ภาคกลาง,1,ที่อยู่อาศัย,ผู้สูงอายุ,ระบบออนไลน์,0,2026-03-02,2,21000.0,10500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2026-03-22,1,1200.0,1.0,11700.0,1
5405931520462,วนิดา,มงคลชัย,หญิง,1996-06-14,นนทบุรี,ภาคกลาง,1,ปัญหาสุขภาพและการดำรงชีพ,สตรีและครอบครัว,Walk-in,1,2023-08-05,2,16000.0,8000.0,เงินสงเคราะห์คนพิการ,2023-08-29,1,600.0,1.0,8600.0,1
8736958089081,รวิศ,ศรีจันทร์,หญิง,1960-03-01,สกลนคร,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,ผู้สูงอายุ,เครือข่ายชุมชน,1,2023-08-23,3,19500.0,6500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2023-09-08,0,0.0,,6500.0,0
7622134403618,จุฑามาศ,คงมั่น,ชาย,2015-06-21,พระนครศรีอยุธยา,ภาคกลาง,2,ความรุนแรงในครอบครัว,เด็กและเยาวชน,ระบบออนไลน์; หน่วยงานส่งต่อ,1,2026-08-16,4,15000.0,7000.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-08-24,0,0.0,,7000.0,0
2763077652277,ปาริชาติ,สุนทรวงศ์,หญิง,1962-07-08,สกลนคร,ภาคตะวันออกเฉียงเหนือ,1,ที่อยู่อาศัย,คนพิการ,ระบบออนไลน์,1,2025-12-28,0,0.0,0.0,,,0,0.0,,0.0,0
8583739014548,ธีรภัทร,ศรีสง่า,หญิง,1958-02-12,นราธิวาส,ภาคใต้,1,ขาดผู้ดูแล,ผู้สูงอายุ,ระบบออนไลน์,0,2026-06-18,0,0.0,0.0,,,0,0.0,,0.0,0
2059499672164,ภูริณัฐ,รัตนวงศ์,หญิง,2008-03-05,สมุทรสาคร,ภาคกลาง,2,ขาดผู้ดูแล,เด็กและเยาวชน,ระบบออนไลน์; สายด่วน พม. 1300,0,2025-05-25,0,0.0,0.0,,,1,1200.0,1.0,1200.0,0
2860863018482,วรเมธ,ทวีทรัพย์,ชาย,1972-10-04,ปัตตานี,ภาคใต้,2,ขาดผู้ดูแล; ที่อยู่อาศัย,คนพิการ,Walk-in; ระบบออนไลน์,1,2025-11-20,3,15000.0,9000.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-12-07,1,1200.0,1.0,10200.0,1
8338090748565,วิภาวี,อารีรักษ์,หญิง,2019-06-21,แพร่,ภาคเหนือ,1,ว่างงาน,คนพิการ,สายด่วน พม. 1300,0,2026-03-06,2,9000.0,4500.0,เงินสงเคราะห์คนพิการ,2026-03-23,1,600.0,1.0,5100.0,1
8653892544450,ธัญชนก,ศรีนวล,ชาย,1996-11-23,แพร่,ภาคเหนือ,1,รายได้ไม่เพียงพอ,สตรีและครอบครัว,Walk-in,1,2026-02-12,0,0.0,0.0,,,0,0.0,,0.0,0
2110407965764,ลลิตา,ศรีนวล,ชาย,2012-12-23,กระบี่,ภาคใต้,1,ความรุนแรงในครอบครัว,เด็กและเยาวชน,Walk-in,1,2023-04-03,2,5000.0,2500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-04-24,0,0.0,,2500.0,0
4690478151303,สิทธิโชค,สมานมิตร,ชาย,1946-09-13,สระบุรี,ภาคกลาง,1,ที่อยู่อาศัย,ผู้สูงอายุ,ระบบออนไลน์,0,2023-10-20,3,58500.0,19500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2023-11-04,1,600.0,1.0,20100.0,1
8630586817476,ชยพล,ไชยวงศ์,หญิง,1956-12-10,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,2,ปัญหาสุขภาพและการดำรงชีพ; หนี้สินครัวเรือน,คนไร้ที่พึ่ง,Walk-in; สายด่วน พม. 1300,0,2026-05-01,1,2000.0,2000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2023-11-18,1,1800.0,1.0,3800.0,1
8721260273856,กิตติพงศ์,พิพัฒน์กุล,หญิง,1979-04-11,ราชบุรี,ภาคตะวันตก,1,ขาดผู้ดูแล,สตรีและครอบครัว,ระบบออนไลน์,0,2026-02-06,0,0.0,0.0,,,0,0.0,,0.0,0
6063912569281,ศุภชัย,จันทร์หอม,ชาย,1997-12-25,สงขลา,ภาคใต้,1,ความรุนแรงในครอบครัว,คนพิการ,เครือข่ายชุมชน,0,2024-02-07,2,15000.0,7500.0,เงินสงเคราะห์คนพิการ,2024-03-03,0,0.0,,7500.0,0
6720112086082,กรรณิการ์,แสงจันทร์,ชาย,2003-04-07,อุตรดิตถ์,ภาคเหนือ,2,ขาดผู้ดูแล; ว่างงาน,เด็กและเยาวชน,ระบบออนไลน์; เครือข่ายชุมชน,0,2023-05-07,4,12000.0,6000.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-05-17,0,0.0,,6000.0,0
3083468472662,วาสนา,เกียรติไพศาล,ชาย,1985-11-16,นครปฐม,ภาคกลาง,2,ความรุนแรงในครอบครัว; หนี้สินครัวเรือน,คนพิการ,ระบบออนไลน์; เครือข่ายชุมชน,1,2026-06-30,1,8500.0,8500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-12-09,0,0.0,,8500.0,0
6058464981804,สิทธิโชค,ศรีสุข,ชาย,1983-09-26,ลพบุรี,ภาคกลาง,2,ความรุนแรงในครอบครัว; หนี้สินครัวเรือน,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์; หน่วยงานส่งต่อ,0,2023-09-21,5,22000.0,9000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน; เงินสงเคราะห์เด็กในครอบครัวยากจน,2023-10-06,0,0.0,,9000.0,0
8136977151174,นรินทร์,เจริญสุข,หญิง,2003-12-21,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,เด็กและเยาวชน,สายด่วน พม. 1300,0,2026-06-06,0,0.0,0.0,,,0,0.0,,0.0,0
5213927845395,วราภรณ์,เรืองฤทธิ์,ชาย,1980-01-10,สุพรรณบุรี,ภาคกลาง,1,ว่างงาน,ผู้มีรายได้น้อย,เครือข่ายชุมชน,0,2024-12-03,2,13000.0,6500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2024-12-23,0,0.0,,6500.0,0
7104762217057,ปกรณ์,สวัสดี,ชาย,2023-10-31,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,1,ขาดผู้ดูแล,เด็กและเยาวชน,สายด่วน พม. 1300,0,2026-04-01,3,30000.0,10000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-04-20,0,0.0,,10000.0,0
2235985228481,ณัฐธิดา,ภูมิใจ,ชาย,1959-07-14,ชลบุรี,ภาคตะวันออก,2,ความรุนแรงในครอบครัว; ปัญหาสุขภาพและการดำรงชีพ,ผู้สูงอายุ,สายด่วน พม. 1300; หน่วยงานส่งต่อ,1,2026-04-29,0,0.0,0.0,,,1,1200.0,1.0,1200.0,0
8218855103869,ศิริพร,ทองอินทร์,ชาย,1975-06-24,อุตรดิตถ์,ภาคเหนือ,1,ความรุนแรงในครอบครัว,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,0,2024-11-24,0,0.0,0.0,,,0,0.0,,0.0,0
3523346331181,อาทิตยา,วัฒนชัย,หญิง,1982-03-19,ราชบุรี,ภาคตะวันตก,1,ความรุนแรงในครอบครัว,ผู้มีรายได้น้อย,เครือข่ายชุมชน,0,2025-01-28,0,0.0,0.0,,,1,1200.0,1.0,1200.0,0
4906403102464,สายฝน,สมบูรณ์ผล,หญิง,2008-05-01,สมุทรสาคร,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,ผู้มีรายได้น้อย,สายด่วน พม. 1300,0,2026-01-24,2,4000.0,2000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2026-02-08,1,1200.0,1.0,3200.0,1
5064539365071,ภัทรพล,จันทร์ฉาย,หญิง,2006-01-22,ปัตตานี,ภาคใต้,1,ประสบเหตุฉุกเฉิน,เด็กและเยาวชน,เครือข่ายชุมชน,0,2026-05-26,1,2500.0,2500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-06-05,0,0.0,,2500.0,0
7996579409231,กฤษฎา,วัฒนกุล,ชาย,1975-04-28,พิษณุโลก,ภาคกลาง,2,ปัญหาสุขภาพและการดำรงชีพ; ว่างงาน,คนพิการ,ระบบออนไลน์; เครือข่ายชุมชน,0,2025-03-28,4,27000.0,20000.0,เงินช่วยเหลือด้านที่อยู่อาศัย; เงินสงเคราะห์คนพิการ,2025-04-13,0,0.0,,20000.0,0
2316928251381,วชิรวิทย์,พรหมมา,ชาย,1991-12-13,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,1,ความรุนแรงในครอบครัว,สตรีและครอบครัว,Walk-in,1,2024-04-08,0,0.0,0.0,,,0,0.0,,0.0,0
7932533333335,ภาคิน,บุญธรรม,หญิง,2003-05-21,พิจิตร,ภาคกลาง,1,ที่อยู่อาศัย,สตรีและครอบครัว,Walk-in,0,2024-04-29,2,13000.0,6500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2024-05-18,0,0.0,,6500.0,0
2359976046107,ศิวกร,วัฒนกุล,ชาย,2007-07-18,สระบุรี,ภาคกลาง,1,ว่างงาน,เด็กและเยาวชน,ระบบออนไลน์,0,2024-03-29,3,24000.0,8000.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2024-04-17,1,600.0,1.0,8600.0,1
4317959057583,วชิรวิทย์,คงเจริญ,หญิง,1968-10-24,นครศรีธรรมราช,ภาคใต้,2,ขาดผู้ดูแล; ปัญหาสุขภาพและการดำรงชีพ,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์; หน่วยงานส่งต่อ,0,2026-02-22,0,0.0,0.0,,,0,0.0,,0.0,0
4597099625827,พงศกร,ธรรมวงศ์,ชาย,1988-02-06,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,1,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,1,2022-06-05,2,14000.0,7000.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2022-06-22,1,2400.0,1.0,9400.0,1
5677722032104,ณัฐวุฒิ,ทรัพย์เจริญ,หญิง,2016-05-27,ราชบุรี,ภาคตะวันตก,1,ที่อยู่อาศัย,เด็กและเยาวชน,ระบบออนไลน์,1,2026-05-30,1,3500.0,3500.0,เงินสงเคราะห์คนพิการ,2026-06-17,0,0.0,,3500.0,0
7246430645709,ชลธิชา,สวัสดี,หญิง,2012-06-05,สงขลา,ภาคใต้,1,ขาดผู้ดูแล,เด็กและเยาวชน,ระบบออนไลน์,1,2022-06-18,2,13000.0,6500.0,เงินสงเคราะห์คนพิการ,2022-07-14,0,0.0,,6500.0,0
7698078210401,พิมพ์ชนก,เรืองฤทธิ์,ชาย,2012-06-12,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,1,ความรุนแรงในครอบครัว,คนพิการ,Walk-in,0,2022-08-27,0,0.0,0.0,,,0,0.0,,0.0,0
6931577564112,กรรณิการ์,บุญช่วย,ชาย,2001-01-13,สุราษฎร์ธานี,ภาคใต้,1,หนี้สินครัวเรือน,คนพิการ,ระบบออนไลน์,1,2024-09-02,1,7500.0,7500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2024-09-23,0,0.0,,7500.0,0
8112974341114,อริสรา,นิ่มนวล,ชาย,1994-03-16,จันทบุรี,ภาคตะวันออก,1,ปัญหาสุขภาพและการดำรงชีพ,คนพิการ,หน่วยงานส่งต่อ,0,2026-02-28,1,11500.0,11500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2026-03-18,1,1200.0,1.0,12700.0,1
3330387062795,ณิชา,ภูมิใจ,ชาย,1988-09-12,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,คนพิการ,สายด่วน พม. 1300,0,2022-10-23,2,13000.0,6500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2022-11-19,0,0.0,,6500.0,0
6798520112903,ธวัชชัย,ทวีทรัพย์,ชาย,2015-01-19,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,1,ปัญหาสุขภาพและการดำรงชีพ,เด็กและเยาวชน,เครือข่ายชุมชน,0,2024-10-30,0,0.0,0.0,,,0,0.0,,0.0,0
3256095832457,วิศรุต,ฤทธิไกร,ชาย,1945-12-20,ราชบุรี,ภาคตะวันตก,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้สูงอายุ,หน่วยงานส่งต่อ,1,2023-01-07,2,15000.0,7500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2023-01-20,1,600.0,1.0,8100.0,1
8259809644730,มยุรี,ธรรมรักษ์,หญิง,1981-04-03,อุตรดิตถ์,ภาคเหนือ,1,ว่างงาน,ผู้มีรายได้น้อย,ระบบออนไลน์,0,2023-09-24,1,2500.0,2500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-10-11,0,0.0,,2500.0,0
4266212027472,เพ็ญนภา,ยอดแก้ว,ชาย,1982-07-30,ระยอง,ภาคตะวันออก,1,ความรุนแรงในครอบครัว,คนพิการ,สายด่วน พม. 1300,0,2025-11-05,3,10500.0,3500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-11-17,0,0.0,,3500.0,0
7223281060540,นันทนา,แสงทอง,หญิง,1973-04-20,ปราจีนบุรี,ภาคตะวันออก,1,ว่างงาน,ผู้มีรายได้น้อย,เครือข่ายชุมชน,0,2023-02-16,1,3000.0,3000.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2023-03-01,1,1200.0,1.0,4200.0,1
5379144200861,รัตนา,ประดับศรี,ชาย,1997-05-26,ยะลา,ภาคใต้,1,ประสบเหตุฉุกเฉิน,คนพิการ,สายด่วน พม. 1300,0,2026-03-11,0,0.0,0.0,,,0,0.0,,0.0,0
1174743688351,เมธาวี,ทองมาก,ชาย,1986-05-25,ระยอง,ภาคตะวันออก,1,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,หน่วยงานส่งต่อ,1,2022-08-18,2,11000.0,5500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2022-09-04,0,0.0,,5500.0,0
3053576212498,ธัญชนก,จันทร์หอม,ชาย,1956-06-25,นครศรีธรรมราช,ภาคใต้,2,ที่อยู่อาศัย; ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,Walk-in; หน่วยงานส่งต่อ,0,2025-10-02,4,27000.0,13500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก; เงินสงเคราะห์เด็กในครอบครัวยากจน,2025-10-18,0,0.0,,13500.0,0
3621235436062,วิศรุต,แก้วกาญจน์,ชาย,1942-08-14,จันทบุรี,ภาคตะวันออก,1,หนี้สินครัวเรือน,ผู้สูงอายุ,สายด่วน พม. 1300,1,2022-12-31,0,0.0,0.0,,,0,0.0,,0.0,0
4178859319180,รุจิรา,คงเจริญ,ชาย,1993-07-17,ระยอง,ภาคตะวันออก,1,รายได้ไม่เพียงพอ,คนพิการ,ระบบออนไลน์,1,2022-11-01,0,0.0,0.0,,,0,0.0,,0.0,0
7081007014439,พิมพ์ชนก,สมานมิตร,ชาย,2006-03-24,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ปัญหาสุขภาพและการดำรงชีพ; ว่างงาน,เด็กและเยาวชน,สายด่วน พม. 1300,0,2025-05-01,3,30000.0,10000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2024-03-12,0,0.0,,10000.0,0
6021285211145,รวิศ,ศรีสุข,หญิง,1977-08-15,ปราจีนบุรี,ภาคตะวันออก,1,หนี้สินครัวเรือน,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,0,2023-12-05,2,13000.0,6500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2023-12-21,1,600.0,1.0,7100.0,1
8917447989352,ณัฐธิดา,พรมศรี,ชาย,2015-03-31,จันทบุรี,ภาคตะวันออก,1,ขาดผู้ดูแล,คนพิการ,เครือข่ายชุมชน,0,2025-04-28,2,15000.0,7500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-05-16,0,0.0,,7500.0,0
1238468717378,สุรศักดิ์,รุ่งเรือง,ชาย,2022-09-27,พระนครศรีอยุธยา,ภาคกลาง,1,ที่อยู่อาศัย,เด็กและเยาวชน,สายด่วน พม. 1300,0,2026-03-21,0,0.0,0.0,,,0,0.0,,0.0,0
1564579403090,ภาคิน,พูลเพิ่ม,ชาย,2012-07-28,กรุงเทพมหานคร,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,เด็กและเยาวชน,ระบบออนไลน์,0,2026-08-05,0,0.0,0.0,,,1,600.0,1.0,600.0,0
6284583757082,จักรพันธ์,แก้วกาญจน์,ชาย,1978-05-26,ตราด,ภาคตะวันออก,2,ประสบเหตุฉุกเฉิน; ว่างงาน,คนพิการ,ระบบออนไลน์; สายด่วน พม. 1300,0,2026-08-18,0,0.0,0.0,,,0,0.0,,0.0,0
3130178026844,พรชัย,ธนากุล,ชาย,1951-07-24,ลพบุรี,ภาคกลาง,2,ที่อยู่อาศัย; รายได้ไม่เพียงพอ,ผู้สูงอายุ,ระบบออนไลน์; สายด่วน พม. 1300,1,2025-12-18,1,16500.0,16500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2026-01-03,0,0.0,,16500.0,0
5834245476820,เพ็ญนภา,เกียรติไพศาล,ชาย,1982-07-21,ฉะเชิงเทรา,ภาคตะวันออก,1,ที่อยู่อาศัย,คนไร้ที่พึ่ง,Walk-in,0,2024-03-26,1,2500.0,2500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2024-04-11,0,0.0,,2500.0,0
6928030073187,ธวัชชัย,อ่อนละมุน,ชาย,1947-01-14,ตรัง,ภาคใต้,1,หนี้สินครัวเรือน,ผู้สูงอายุ,หน่วยงานส่งต่อ,1,2024-07-11,1,8500.0,8500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2024-07-28,1,600.0,1.0,9100.0,1
5348041820164,พรทิพย์,สุขใจ,ชาย,1965-03-30,ระยอง,ภาคตะวันออก,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,0,2022-09-16,1,5500.0,5500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2022-10-05,1,1200.0,1.0,6700.0,1
7217531176802,ธัญชนก,สุขใจ,หญิง,1967-11-26,นครปฐม,ภาคกลาง,2,ที่อยู่อาศัย; ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,ระบบออนไลน์; เครือข่ายชุมชน,0,2025-11-12,3,18000.0,6000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-12-02,0,0.0,,6000.0,0
2241236265259,รัชนี,เกษมสุข,หญิง,1955-06-16,ลพบุรี,ภาคกลาง,1,หนี้สินครัวเรือน,ผู้สูงอายุ,สายด่วน พม. 1300,0,2024-01-22,1,8000.0,8000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2024-02-03,1,600.0,1.0,8600.0,1
5565278476865,ปวีณา,เกียรติไพศาล,หญิง,2017-07-12,สุราษฎร์ธานี,ภาคใต้,2,ขาดผู้ดูแล; หนี้สินครัวเรือน,เด็กและเยาวชน,ระบบออนไลน์; เครือข่ายชุมชน,0,2024-03-03,5,29500.0,12000.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2024-03-22,1,1200.0,1.0,13200.0,1
1711069285392,ปิยธิดา,รุ่งเรือง,หญิง,1960-06-23,ลพบุรี,ภาคกลาง,1,ความรุนแรงในครอบครัว,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์,1,2022-04-16,2,16000.0,8000.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2022-05-09,0,0.0,,8000.0,0
2351403231447,อริสรา,รัตนวงศ์,ชาย,2002-01-22,ตราด,ภาคตะวันออก,1,หนี้สินครัวเรือน,คนพิการ,เครือข่ายชุมชน,0,2025-12-16,1,5500.0,5500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2025-12-29,1,1200.0,1.0,6700.0,1
4543437896570,วิภาวี,พิทักษ์วงศ์,หญิง,2017-11-25,จันทบุรี,ภาคตะวันออก,1,ว่างงาน,เด็กและเยาวชน,หน่วยงานส่งต่อ,1,2026-07-11,0,0.0,0.0,,,0,0.0,,0.0,0
8414064445998,ธิดารัตน์,บุญช่วย,หญิง,1966-01-22,จันทบุรี,ภาคตะวันออก,1,รายได้ไม่เพียงพอ,ผู้ประสบปัญหาทางสังคมทั่วไป,Walk-in,0,2024-08-29,2,20000.0,10000.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2024-09-15,0,0.0,,10000.0,0
4939550292741,พรทิพย์,จำปาแก้ว,ชาย,2002-12-04,สุพรรณบุรี,ภาคกลาง,1,ขาดผู้ดูแล,คนพิการ,หน่วยงานส่งต่อ,1,2025-02-14,0,0.0,0.0,,,0,0.0,,0.0,0
8147042507422,นภัสสร,ธรรมคุณ,ชาย,2006-10-12,ราชบุรี,ภาคตะวันตก,2,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์,0,2026-01-23,5,23500.0,10500.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์เด็กในครอบครัวยากจน,2026-02-11,0,0.0,,10500.0,0
5018625824481,มนัสวี,บุญช่วย,ชาย,2003-11-29,กระบี่,ภาคใต้,1,รายได้ไม่เพียงพอ,เด็กและเยาวชน,หน่วยงานส่งต่อ,0,2025-10-04,3,9000.0,3000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-10-27,0,0.0,,3000.0,0
6844038585389,ปาริชาติ,อารีรักษ์,หญิง,1951-01-01,เชียงใหม่,ภาคเหนือ,1,ขาดผู้ดูแล,ผู้สูงอายุ,เครือข่ายชุมชน,1,2023-08-10,1,9000.0,9000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-08-27,0,0.0,,9000.0,0
1492665879551,ชไมพร,วิริยะกุล,หญิง,1953-12-10,ตรัง,ภาคใต้,1,หนี้สินครัวเรือน,ผู้สูงอายุ,เครือข่ายชุมชน,1,2026-05-11,0,0.0,0.0,,,0,0.0,,0.0,0
1287900655090,ธนภัทร,สวัสดิผล,ชาย,1991-04-18,นครปฐม,ภาคกลาง,1,ขาดผู้ดูแล,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์,0,2026-04-04,1,4500.0,4500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2026-04-23,0,0.0,,4500.0,0
7159338166682,ชไมพร,พูนทรัพย์,ชาย,1968-06-20,สกลนคร,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,0,2025-07-02,0,0.0,0.0,,,0,0.0,,0.0,0
5058987582109,ศิริพร,รัตนวงศ์,ชาย,1944-12-21,ราชบุรี,ภาคตะวันตก,1,หนี้สินครัวเรือน,ผู้สูงอายุ,เครือข่ายชุมชน,1,2025-08-20,2,16000.0,8000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2025-09-13,0,0.0,,8000.0,0
4811096907581,กฤษฎา,สวัสดี,ชาย,2002-10-20,เชียงราย,ภาคเหนือ,1,รายได้ไม่เพียงพอ,สตรีและครอบครัว,Walk-in,0,2025-02-26,1,3500.0,3500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-03-09,1,600.0,1.0,4100.0,1
8107121784585,ศุภชัย,สุทธิวงศ์,ชาย,1939-05-06,ชลบุรี,ภาคตะวันออก,2,ปัญหาสุขภาพและการดำรงชีพ,ผู้สูงอายุ,หน่วยงานส่งต่อ; เครือข่ายชุมชน,0,2026-08-06,2,15000.0,7500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2026-04-01,0,0.0,,7500.0,0
7572433352471,เพ็ญนภา,วัฒนกุล,หญิง,1971-11-23,ชลบุรี,ภาคตะวันออก,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,ระบบออนไลน์,0,2024-09-25,0,0.0,0.0,,,0,0.0,,0.0,0
2210557742255,ณัฐวุฒิ,บุญเรือง,ชาย,1964-12-05,ปทุมธานี,ภาคกลาง,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้สูงอายุ,สายด่วน พม. 1300,0,2024-09-25,0,0.0,0.0,,,1,2400.0,1.0,2400.0,0
